region,species,year,spawners,smoothedSpawners,runsize,smoothedRunsize,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,datasetversion
Haida Gwaii,Pink,1999,3832.369011,48666.61464,NA,NA,NA,NA,NA,94265.48167,75814.128,117207.4555,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2000,325312.7945,35308.9502,NA,NA,NA,NA,NA,92748.03586,74240.55459,115869.2605,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2001,14762.185,69298.85321,NA,NA,NA,NA,NA,91255.01726,72682.10008,114573.9895,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2002,397114.9028,76565.5783,NA,NA,NA,NA,NA,89786.03263,71140.2946,113318.7837,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2003,1238.349585,22175.91168,NA,NA,NA,NA,NA,88340.6951,69616.50582,112100.9783,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2004,156427.7515,13918.11115,NA,NA,NA,NA,NA,86918.624,68111.94285,110918.0987,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2005,278642.434,208775.9895,NA,NA,NA,NA,NA,85519.44479,66627.66239,109767.8528,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2006,125363.703,186900.1107,NA,NA,NA,NA,NA,84142.78898,65164.57656,108648.1231,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2007,128841.518,127090.7248,NA,NA,NA,NA,NA,82788.294,63723.46178,107556.9568,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2008,364853.7227,216814.0042,NA,NA,NA,NA,NA,81455.6031,62304.96827,106492.5553,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2009,110280.55,200589.8152,NA,NA,NA,NA,NA,80144.36529,60909.62983,105453.2642,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2010,949526.9489,323595.99,NA,NA,NA,NA,NA,78854.23523,59537.8736,104437.5628,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2011,561704.3111,730310.4791,NA,NA,NA,NA,NA,77584.87315,58190.02958,103444.0536,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2012,593610.9941,577437.3265,NA,NA,NA,NA,NA,76335.94471,56866.33976,102471.4529,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2013,4983.510502,54390.00468,NA,NA,NA,NA,NA,75107.121,55566.96684,101518.581,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2014,NA,4983.520502,NA,NA,NA,NA,NA,73898.07837,54292.00234,100584.3541,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2015,59115.74087,59115.75087,NA,NA,NA,NA,NA,72708.4984,53041.47417,99667.77549,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2016,145505.7493,92745.25442,NA,NA,NA,NA,NA,71538.06778,51815.3536,98767.92854,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2017,47073.64551,82761.63355,NA,NA,137147.4291,65992.65278,285022.9006,70386.47825,50613.56171,97883.9693,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2018,386015.371,134800.4268,NA,NA,107895.8678,62301.02542,186859.1764,69253.42653,49435.97526,97015.1203,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2019,22280.06589,92738.62187,NA,NA,84883.24113,55220.10395,130480.8233,68138.6142,48282.43196,96160.66457,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2020,882125.2853,140192.0773,NA,NA,66778.87457,43442.45514,102651.1525,67041.74764,47152.73539,95319.94038,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2021,2491.755251,46883.35694,NA,NA,52535.90732,30335.18301,90984.17362,65962.53797,46046.65933,94492.33625,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Pink,2022,287880.9297,26783.04915,NA,NA,41330.7588,19887.55044,85894.52119,64900.70097,44963.95169,93677.28655,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1950,20661.04686,20661.05686,NA,NA,NA,NA,NA,41694.73327,35491.21604,48982.56461,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1951,38776.28914,28304.75793,NA,NA,NA,NA,NA,41473.30662,35420.16332,48560.90432,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1952,16806.10177,23790.05134,NA,NA,NA,NA,NA,41253.05589,35348.36356,48144.08501,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1953,30377.45003,25289.1597,NA,NA,NA,NA,NA,41033.97483,35275.76386,47732.12275,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1954,60073.05785,30066.54195,NA,NA,NA,NA,NA,40816.05725,35202.30722,47325.03807,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1955,15563.96359,28410.38191,NA,NA,NA,NA,NA,40599.29694,35127.93219,46922.85625,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1956,30579.55246,27092.56063,NA,NA,NA,NA,NA,40383.68778,35052.57254,46525.6077,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1957,48777.31857,33527.42553,NA,NA,NA,NA,NA,40169.22365,34976.15684,46133.32837,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1958,72864.82799,39938.66241,NA,NA,NA,NA,NA,39955.89846,34898.60807,45746.06009,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1959,38576.21511,36552.87143,NA,NA,NA,NA,NA,39743.70617,34819.84318,45363.85107,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1960,43925.23499,44982.1532,NA,NA,NA,NA,NA,39532.64076,34739.77266,44986.75628,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1961,41763.79303,47875.57408,NA,NA,NA,NA,NA,39322.69625,34658.30005,44614.83796,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1962,93103.99719,54483.38313,NA,NA,NA,NA,NA,39113.86669,34575.32151,44248.16604,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1963,65505.31231,53335.42793,NA,NA,NA,NA,NA,38906.14614,34490.72536,43886.81862,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1964,53867.31266,57018.64817,NA,NA,NA,NA,NA,38699.52874,34404.39162,43530.88237,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1965,49079.10709,58297.96919,NA,NA,NA,NA,NA,38494.0086,34316.19163,43180.45296,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1966,49411.62137,60291.93985,NA,NA,NA,NA,NA,38289.57992,34225.9877,42835.6354,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1967,47232.69371,52639.78948,NA,NA,NA,NA,NA,38086.23688,34133.63287,42496.54425,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1968,76739.10333,54332.81188,NA,NA,NA,NA,NA,37883.97373,34038.97078,42163.3038,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1969,94241.00409,60763.82351,NA,NA,NA,NA,NA,37682.78474,33941.83566,41836.04799,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1970,60010.03405,63257.28301,NA,NA,NA,NA,NA,37482.66419,33842.05265,41514.92018,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1971,50311.4514,63486.0172,NA,NA,NA,NA,NA,37283.60641,33739.43823,41200.07267,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1972,30467.0508,58156.14798,NA,NA,NA,NA,NA,37085.60576,33633.80112,40891.6658,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1973,59461.58591,55263.65311,NA,NA,NA,NA,NA,36888.65663,33524.94346,40589.86676,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1974,57825.21887,50120.46271,NA,NA,NA,NA,NA,36692.75343,33412.66251,40294.84791,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1975,41529.80336,46563.14205,NA,NA,NA,NA,NA,36497.8906,33296.75282,40006.78461,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1976,63172.49717,48732.03132,NA,NA,NA,NA,NA,36304.06262,33177.00898,39725.85244,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1977,58945.52735,55608.16819,NA,NA,NA,NA,NA,36111.264,33053.22888,39452.22394,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1978,33575.93353,49601.74119,NA,NA,NA,NA,NA,35919.48927,32925.21762,39186.06474,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1979,30467.0508,43635.46032,NA,NA,NA,NA,NA,35728.73299,32792.79178,38927.52924,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1980,45258.1203,44392.2224,NA,NA,NA,NA,NA,35538.98974,32655.78423,38676.7558,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1981,31413.66803,38603.3525,NA,NA,NA,NA,NA,35350.25417,32514.04906,38433.86185,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1982,36854.9641,35142.61368,NA,NA,NA,NA,NA,35162.5209,32367.46654,38198.93887,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1983,33657.50146,35159.6719,NA,NA,NA,NA,NA,34975.78462,32215.9479,37972.04768,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1984,33096.5431,35746.64234,NA,NA,NA,NA,NA,34790.04003,32059.43943,37753.21425,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1985,64173.63612,38332.51165,NA,NA,NA,NA,NA,34605.28188,31897.9259,37542.42635,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1986,20474.98005,35187.48755,NA,NA,NA,NA,NA,34421.50491,31731.43279,37339.63126,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1987,26589.42615,32963.31359,NA,NA,NA,NA,NA,34238.70391,31560.02729,37144.73485,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1988,44259.61442,34818.97695,NA,NA,NA,NA,NA,34056.87371,31383.81787,36957.60191,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1989,18980.88562,31154.64404,NA,NA,NA,NA,NA,33876.00915,31202.95249,36778.05799,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1990,9720.74708,21359.519,NA,NA,NA,NA,NA,33696.1051,31017.61554,36605.89247,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1991,9232.96083,18214.40636,NA,NA,NA,NA,NA,33517.15646,30828.02359,36440.86278,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1992,22133.98229,17558.40841,NA,NA,NA,NA,NA,33339.15816,30634.42048,36282.69931,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1993,22046.42403,15273.94676,NA,NA,NA,NA,NA,33162.10514,30437.07174,36131.11101,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1994,13917.76639,14354.95724,NA,NA,NA,NA,NA,32985.9924,30236.25893,35985.79101,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1995,11408.00523,14821.90084,NA,NA,NA,NA,NA,32810.81493,30032.27402,35846.42227,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1996,44092.09866,20263.18851,NA,NA,NA,NA,NA,32636.56777,29825.41411,35712.68286,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1997,35038.31881,22212.86159,NA,NA,NA,NA,NA,32463.24597,29615.97668,35584.2507,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1998,34224.0157,24255.09939,NA,NA,NA,NA,NA,32290.84463,29404.25542,35460.8077,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,1999,32512.81492,28740.87784,NA,NA,NA,NA,NA,32119.35885,29190.53682,35342.0432,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2000,41688.26146,37244.38334,NA,NA,NA,NA,NA,31948.78378,28975.09742,35227.65672,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2001,23379.26037,32806.11514,NA,NA,NA,NA,NA,31779.11458,28758.2017,35117.36004,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2002,25299.22193,30737.43302,NA,NA,NA,NA,NA,31610.34643,28540.10064,35010.87869,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2003,25375.4635,28952.37583,NA,NA,NA,NA,NA,31442.47455,28321.03071,34907.95288,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2004,27444.16795,27987.44879,NA,NA,NA,NA,NA,31275.49418,28101.21345,34808.338,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2005,15476.52089,22955.94936,NA,NA,NA,NA,NA,31109.40058,27880.85527,34711.80476,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2006,47399.8593,26441.40305,NA,NA,NA,NA,NA,30944.18906,27660.14765,34618.13901,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2007,19764.15418,25167.42131,NA,NA,NA,NA,NA,30779.85492,27439.26751,34527.14138,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2008,22731.58187,24619.64909,NA,NA,33863.63633,27341.39796,41941.74223,30616.3935,27218.37775,34438.6267,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2009,32009.46702,25389.11302,NA,NA,33851.65829,27929.7965,41029.11274,30453.80017,26997.62793,34352.42337,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2010,46699.78327,31664.73055,NA,NA,33839.68449,28496.24904,40185.08699,30292.07031,26777.15499,34268.37259,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2011,63392.65103,33560.48005,NA,NA,33827.71492,29024.79457,39425.40555,30131.19935,26557.08401,34186.32761,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2012,40692.60762,38775.33864,NA,NA,33815.74959,29492.25702,38773.05558,29971.18273,26337.52904,34106.15296,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2013,29901.68686,40960.83452,NA,NA,33803.78849,29866.89933,38259.61656,29812.01589,26118.59382,34027.72361,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2014,50374.06052,44849.1782,NA,NA,33791.83162,30110.73822,37922.94549,29653.69434,25900.37257,33950.92428,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2015,48242.41876,45141.63978,NA,NA,33779.87898,30189.63459,37797.0863,29496.21358,25682.95074,33875.64864,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2016,40501.19342,41272.72273,NA,NA,33767.93057,30089.44082,37896.12249,29339.56914,25466.40567,33801.79868,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2017,32293.82181,39407.95606,NA,NA,33755.98639,29824.6644,38205.51345,29183.7566,25250.80728,33729.28397,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2018,24878.20347,37984.68956,NA,NA,33744.04642,29429.72141,38690.8409,29028.77152,25036.21863,33658.02113,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2019,24178.97137,32798.55967,NA,NA,33732.11069,28942.7644,39313.98106,28874.60951,24822.69658,33587.93319,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2020,20802.02006,27719.79942,NA,NA,33720.17917,28395.61414,40043.17279,28721.2662,24610.2922,33518.94913,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2021,26610.37631,25486.29665,NA,NA,33708.25188,27811.47697,40855.30033,28568.73725,24399.05139,33451.0033,NA,NA,NA,NA,NA,NA,20240719
Haida Gwaii,Sockeye,2022,50113.95742,27827.52459,NA,NA,33696.3288,27206.31437,41734.52381,28417.01834,24189.0152,33384.03504,NA,NA,NA,NA,NA,NA,20240719
Nass,Chinook,1975,14895,14895.01,17874,17874.01,NA,NA,NA,18409.38929,16124.12793,21018.53914,NA,NA,NA,22830.20289,20040.48021,26008.26721,20240719
Nass,Chinook,1976,13819,14346.92623,16583,17216.41329,NA,NA,NA,18337.68694,16126.93547,20851.49798,NA,NA,NA,22838.79682,20128.54771,25913.97291,20240719
Nass,Chinook,1977,14288,14327.26054,18410,17605.42288,NA,NA,NA,18266.26386,16128.96298,20686.78537,NA,NA,NA,22847.39397,20216.04028,25821.24908,20240719
Nass,Chinook,1978,16885,14927.86502,21807,18573.07774,NA,NA,NA,18195.11896,16130.13188,20524.46667,NA,NA,NA,22855.99437,20302.85015,25730.20411,20240719
Nass,Chinook,1979,12783,14471.87442,16229,18078.6296,NA,NA,NA,18124.25117,16130.35409,20364.61682,NA,NA,NA,22864.598,20388.85607,25640.95993,20240719
Nass,Chinook,1980,14855,14464.09332,18744,18251.29182,NA,NA,NA,18053.65939,16129.5309,20207.32156,NA,NA,NA,22873.20487,20473.9215,25553.65375,20240719
Nass,Chinook,1981,13925,14486.21518,17606,18471.11556,NA,NA,NA,17983.34256,16127.55155,20052.67872,NA,NA,NA,22881.81498,20557.89265,25468.44006,20240719
Nass,Chinook,1982,10359,13583.89242,13287,17304.84736,NA,NA,NA,17913.29961,16124.29191,19900.79966,NA,NA,NA,22890.42833,20640.59636,25385.49273,20240719
Nass,Chinook,1983,16301,13488.59987,20516,17094.9222,NA,NA,NA,17843.52947,16119.61288,19751.81081,NA,NA,NA,22899.04492,20721.8378,25305.00736,20240719
Nass,Chinook,1984,24967,15421.03607,31408,19508.18238,NA,NA,NA,17774.03107,16113.35886,19605.85519,NA,NA,NA,22907.66476,20801.39805,25227.20364,20240719
Nass,Chinook,1985,19694,16315.70312,24768,20626.35692,NA,NA,NA,17704.80336,16105.35626,19463.09396,NA,NA,NA,22916.28784,20879.03165,25152.3278,20240719
Nass,Chinook,1986,38661,20012.49932,47967,25204.54543,NA,NA,NA,17635.84529,16095.41205,19323.70778,NA,NA,NA,22924.91416,20954.46437,25080.65489,20240719
Nass,Chinook,1987,21470,23152.83246,26568,28951.11018,NA,NA,NA,17567.1558,16083.31274,19187.8979,NA,NA,NA,22933.54374,21027.39121,25012.49076,20240719
Nass,Chinook,1988,16848,23306.17208,21094,29112.43094,NA,NA,NA,17498.73384,16068.82379,19055.88673,NA,NA,NA,22942.17656,21097.47504,24948.17338,20240719
Nass,Chinook,1989,29201,24047.90326,36594,30015.97035,NA,NA,NA,17430.57838,16051.68988,18927.91756,NA,NA,NA,22950.81263,21164.34639,24888.07311,20240719
Nass,Chinook,1990,26511,25520.87968,33384,31862.64795,NA,NA,NA,17362.68838,16031.63635,18804.25312,NA,NA,NA,22959.45195,21227.6046,24832.59152,20240719
Nass,Chinook,1991,7926,18588.82437,13136,24591.55717,NA,NA,NA,17295.0628,16008.37223,18685.17255,NA,NA,NA,22968.09453,21286.82123,24782.15797,20240719
Nass,Chinook,1992,17716,17887.87116,25405,24372.38885,NA,NA,NA,17227.70062,15981.5953,18570.96635,NA,NA,NA,22976.74036,21341.54613,24737.22354,20240719
Nass,Chinook,1993,25853,19487.27701,36678,27223.71703,NA,NA,NA,17160.6008,15950.99955,18461.92891,NA,NA,NA,22985.38944,21391.31694,24698.25159,20240719
Nass,Chinook,1994,24872,18871.81892,32864,26644.62009,NA,NA,NA,17093.76233,15916.28523,18358.34846,NA,NA,NA,22994.04178,21435.67211,24665.70465,20240719
Nass,Chinook,1995,8817,15142.33231,16187,23053.40919,NA,NA,NA,17027.18418,15877.17133,18260.49459,NA,NA,NA,23002.69737,21474.16768,24640.0277,20240719
Nass,Chinook,1996,22950,18730.02795,30889,27352.89275,NA,NA,NA,16960.86535,15833.41002,18168.6038,NA,NA,NA,23011.35623,21506.39691,24621.62851,20240719
Nass,Chinook,1997,20337,19254.07515,27658,27821.69431,NA,NA,NA,16894.80483,15784.80181,18082.86436,NA,NA,NA,23020.01834,21532.01153,24610.85643,20240719
Nass,Chinook,1998,24675,19075.32329,34922,27550.04217,NA,NA,NA,16829.0016,15731.20986,18003.40198,NA,NA,NA,23028.68372,21550.74232,24607.98175,20240719
Nass,Chinook,1999,12526,16630.00123,22310,25496.35575,NA,NA,NA,16763.45466,15672.57167,17930.26813,NA,NA,NA,23037.35235,21562.41657,24613.17829,20240719
Nass,Chinook,2000,19348,19460.55739,31159,29064.41013,NA,NA,NA,16698.16303,15608.90617,17863.43293,NA,NA,NA,23046.02425,21566.96996,24626.51149,20240719
Nass,Chinook,2001,32340,20842.35215,44595,31279.36793,NA,NA,NA,16633.1257,15540.31522,17802.7837,NA,NA,NA,23054.69941,21564.45083,24647.93419,20240719
Nass,Chinook,2002,14804,19559.83482,21528,29750.51993,NA,NA,NA,16568.34168,15466.97894,17748.12955,NA,NA,NA,23063.37784,21555.01628,24677.29046,20240719
Nass,Chinook,2003,28274,20099.77504,36503,30015.14523,NA,NA,NA,16503.80998,15389.14573,17699.21143,NA,NA,NA,23072.05954,21538.92072,24714.32706,20240719
Nass,Chinook,2004,16875,21334.25363,25137,30739.95445,NA,NA,NA,16439.52963,15307.11833,17655.71603,NA,NA,NA,23080.7445,21516.49875,24758.71065,20240719
Nass,Chinook,2005,15571,20427.42148,24067,29192.47501,NA,NA,NA,16375.49964,15221.23791,17617.29172,NA,NA,NA,23089.43273,21488.14467,24810.04815,20240719
Nass,Chinook,2006,28061,19855.74468,37098,28137.38849,NA,NA,NA,16311.71905,15131.86804,17583.56453,NA,NA,NA,23098.12424,21454.29144,24867.90788,20240719
Nass,Chinook,2007,24964,22043.1256,34221,30870.35147,NA,NA,NA,16248.18687,15039.3801,17554.15281,NA,NA,NA,23106.81901,21415.39103,24931.83917,20240719
Nass,Chinook,2008,22138,20990.53025,26202,28889.68193,NA,NA,NA,16184.90214,14944.14112,17528.67931,NA,NA,NA,23115.51706,21371.89761,25001.38915,20240719
Nass,Chinook,2009,29576,23483.48344,36865,31189.10467,19338.88734,15829.09123,23626.91313,16121.86389,14846.50445,17506.78056,25458.21994,21573.01955,30043.12685,23124.21838,21324.25443,25076.11591,20240719
Nass,Chinook,2010,20729,24866.51216,26052,31687.40886,18484.46758,15439.43537,22130.05421,16059.07118,14746.80324,17488.11338,24639.62521,21232.1218,28593.99245,23132.92298,21272.8842,25155.59811,20240719
Nass,Chinook,2011,10826,20553.59995,15092,26470.73629,17667.79731,15042.27076,20751.59176,15996.52303,14645.34644,17472.35889,23847.35193,20876.98815,27240.33705,23141.63086,21218.18288,25239.44117,20240719
Nass,Chinook,2012,9797,17046.83431,15086,22470.99666,16887.20871,14632.01408,19489.99068,15934.2185,14542.41678,17459.22449,23080.55375,20500.79474,25984.94196,23150.34201,21160.51617,25327.28081,20240719
Nass,Chinook,2013,9034,14249.25431,13525,19687.15373,16141.10763,14200.99722,18346.27185,15872.15664,14438.27034,17448.44434,22338.41153,20094.00693,24833.5054,23159.05644,21100.21814,25418.78437,20240719
Nass,Chinook,2014,12979,12085.1636,19789,17383.80633,15427.97036,13739.4686,17323.9793,15810.3365,14333.13719,17439.77868,21620.13248,19644.22282,23794.78856,23167.77415,21037.59144,25513.65068,20240719
Nass,Chinook,2015,20595,12069.49845,28557,17705.94759,14746.34052,13237.1604,16427.58358,15748.75715,14227.22276,17433.01247,20924.94929,19137.84947,22878.92918,23176.49514,20972.90847,25611.60879,20240719
Nass,Chinook,2016,10192,11924.70123,15977,17908.89784,14094.82607,12687.55535,15658.1876,15687.41764,14120.70957,17427.95367,20252.11932,18565.12029,22092.41473,23185.21942,20906.41332,25712.41615,20240719
Nass,Chinook,2017,4984,10417.04589,8947,16132.05022,13472.09645,12093.32589,15008.06184,15626.31704,14013.75927,17424.43119,19600.92382,17926.90269,21431.2657,23193.94698,20838.32391,25815.85635,20240719
Nass,Chinook,2018,16319,11724.84812,21862,17758.24584,12876.87992,11467.58019,14459.3745,15565.45441,13906.5146,17422.29294,18970.66715,17236.89773,20878.82736,23202.67783,20768.83441,25921.73675,20240719
Nass,Chinook,2019,11833,11510.06984,18707,17559.66095,12307.96092,10828.58269,13989.44868,15504.82885,13799.10139,17421.40381,18360.67602,16515.92598,20411.47584,23211.41196,20698.11757,26029.8862,20240719
Nass,Chinook,2020,14315,10702.46678,20551,16441.45369,11764.17756,10193.13581,13577.35994,15444.43941,13691.63043,17421.64382,17770.29882,15784.07747,20006.46035,23220.14938,20626.32698,26140.15271,20240719
Nass,Chinook,2021,12742,11191.27348,21538,17453.48781,11244.41934,9573.440157,13207.05663,15384.28518,13584.19915,17422.9064,17198.90486,15056.65426,19645.95343,23228.89009,20553.59916,26252.40137,20240719
Nass,Chinook,2022,17990,14466.71775,22697,21025.21145,10747.62478,8977.118626,12867.31782,15324.36524,13476.89325,17425.09684,16645.88375,14343.86393,19317.35042,23237.63408,20480.0555,26366.51243,20240719
Nass,Chinook,2023,13538,13936.13077,18900,20421.83492,10272.77932,8408.382456,12550.57027,15264.67868,13369.788,17428.1309,16110.64473,13651.98566,19012.09685,23246.38138,20405.80401,26482.37956,20240719
Nass,Sockeye,1982,350008,350008.01,920757,920757.01,NA,NA,NA,259922.5172,234758.8121,287783.51,NA,NA,NA,930230.3343,785255.076,1101971.195,20240719
Nass,Sockeye,1983,209432,270745.0481,615371,752733.1341,NA,NA,NA,259480.0937,235238.7562,286219.4993,NA,NA,NA,915842.7388,777943.3935,1078186.317,20240719
Nass,Sockeye,1984,201970,245547.7602,543032,675101.6444,NA,NA,NA,259038.4233,235706.77,284679.5819,NA,NA,NA,901677.672,770629.5527,1055010.96,20240719
Nass,Sockeye,1985,407042,278619.6814,841303,713288.1106,NA,NA,NA,258597.5046,236161.2001,283165.3522,NA,NA,NA,887731.692,763306.4124,1032439.325,20240719
Nass,Sockeye,1986,213695,264221.5946,658881,702058.6363,NA,NA,NA,258157.3365,236600.1483,281678.6501,NA,NA,NA,874001.4104,755965.8972,1010466.832,20240719
Nass,Sockeye,1987,210166,238597.1262,562867,636246.6935,NA,NA,NA,257717.9176,237021.4342,280221.5979,NA,NA,NA,860483.4909,748598.8665,989090.2474,20240719
Nass,Sockeye,1988,155793,224887.9522,401140,584059.817,NA,NA,NA,257279.2466,237422.553,278796.643,NA,NA,NA,847174.6491,741194.9741,968307.8152,20240719
Nass,Sockeye,1989,127418,205094.9543,586686,593162.0922,NA,NA,NA,256841.3223,237800.6297,277406.6029,NA,NA,NA,834071.6511,733742.5234,948119.3976,20240719
Nass,Sockeye,1990,177461,173719.1594,459623,525609.5558,NA,NA,NA,256404.1434,238152.3723,276054.7129,NA,NA,NA,821171.3134,726228.329,928526.6065,20240719
Nass,Sockeye,1991,308716,186982.3757,958994,566584.9484,NA,NA,NA,255967.7087,238474.0253,274744.6722,NA,NA,NA,808470.5013,718637.6004,909532.9149,20240719
